LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-71.0979132,42.3719974,61,Tremont St,,,,,,,ba7d0c6632c1ddba
-71.0979155,42.3719936,59,Tremont St,,,,,,,b093e84ffc823fda
-71.0979598,42.3718977,57,Tremont St,,,,,,,9fa42e053f4dbfbb
-71.0985067,42.3716659,162,Hampshire St,,,,,,,214671f040cdc463
-71.0984135,42.3715727,158,Hampshire St,,,,,,,b48d1d6c5b98f6a0
-71.098336,42.371496,156,Hampshire St,,,,,,,bf7d2ff2cf82c855
-71.0983717,42.3713723,49,Tremont St,,,,,,,6081eb7256224e9a
-71.098771,42.3715827,7,Murdock St,,,,,,,8381d310bc4561b0
-71.0988085,42.3715186,9,Murdock St,,,,,,,69e4a9e484ed317b
-71.0992716,42.3716012,256,Prospect St,,,,,,,a9a6027b5599b29b
-71.0992754,42.3715957,254,Prospect St,,,,,,,8d37554ee282a1d6
-71.0992066,42.3716709,258,Prospect St,,,,,,,feedc9b76c75bb82
-71.0990746,42.371469,254,Prospect St,,,,,,,bab57eb799afe7cb
-71.0988641,42.3712719,14,Murdock St,,,,,,,1b04cb7402be9a55
-71.098777,42.3713595,10,Murdock St,,,,,,,2a1bd88697e939e8
-71.0988162,42.371301,12,Murdock St,,,,,,,40cc43d824d25d35
-71.0983855,42.3712735,47,Tremont St,,,,,,,988cb0a6a5cc1b11
-71.0985845,42.3711198,43,Tremont St,,,,,,,921beee72d33d209
-71.0985128,42.3711755,45,Tremont St,,,,,,,4ff716a59810289e
-71.0989724,42.3712775,15,Murdock St,,,,,,,b596724bc47d0bce
-71.0996079,42.3711188,236,Prospect St,,,,,,,0914a11b504c1965
-71.0995974,42.3711416,238,Prospect St,,,,,,,b87f562c51e031ab
-71.0995216,42.3712384,240,Prospect St,,,,,,,fcda1a77924c8d53
-71.0994336,42.3713539,244,Prospect St,,,,,,,990bf59011552a60
-71.0991022,42.3711426,19,Murdock St,,,,,,,1b20938747ca9582
-71.0991565,42.371069,23,Murdock St,,,,,,,dcdc88d0602145ca
-71.0990427,42.3710316,22,Murdock St,,,,,,,a003daf5675d3e6a
-71.099747,42.3709429,228,Prospect St,,,,,,,962ccaed4efffb13
-71.0997433,42.3709483,230,Prospect St,,,,,,,c969c963ddf88b28
-71.0996603,42.3710464,232,Prospect St,,,,,,,8a0583c46ac74e2a
-71.0993845,42.3707589,9,Gardner Rd,,,,,,,f1d3f11c3baf2c77
-71.0994024,42.370766,11,Gardner Rd,,,,,,,36e220001d60038b
-71.0994882,42.3708107,13,Gardner Rd,,,,,,,06ed4ee92e0d88a0
-71.0992401,42.3707011,7,Gardner Rd,,,,,,,e4b6c90c3dec9c0e
-71.0989508,42.370574,1,Gardner Rd,,,,,,,3464a795770f979e
-71.0986841,42.3708719,37,Tremont St,,,,,,,258d92722be71a06
-71.0987235,42.3708175,35,Tremont St,,,,,,,a3393553a0ac61ad
-71.0988333,42.370673,33,Tremont St,,,,,,,d098650d42b4ee12
-71.098875,42.3706227,33-1/2,Tremont St,,,,,,,e7c63daa35b45260
-71.0984916,42.3707903,34,Tremont St,,,,,,,0952ec599c794417
-71.0985747,42.3706671,32,Tremont St,,,,,,,615df2e0970a8070
-71.0995598,42.3706876,12,Gardner Rd,,,,,,,4a36e424df97b16f
-71.0994794,42.3705605,10-B,Gardner Rd,,,,,,,073b4b1c5f5c556f
-71.0994502,42.3706076,10-A,Gardner Rd,,,,,,,1faeb2bb2075fe49
-71.099364,42.3705473,6,Gardner Rd,,,,,,,961053acac13fdb1
-71.0991963,42.3705526,4,Gardner Rd,,,,,,,ba725469c75d5df8
-71.0994356,42.3704774,8-A,Gardner Rd,,,,,,,e17f4b2b0406705a
-71.099494,42.3704879,8-B,Gardner Rd,,,,,,,02e6d3fec13a6f7a
-71.0995736,42.3705207,8-C,Gardner Rd,,,,,,,5744ef595c750074
-71.0990665,42.3702911,29-A,Tremont St,,,,,,,8d9a50ff8cf709aa
-71.0990605,42.3702998,29-B,Tremont St,,,,,,,05bd45088a70b09a
-71.0992904,42.3703184,29-R,Tremont St,,,,,,,bc1ea16304900fdc
-71.0986905,42.370428,28,Tremont St,,,,,,,0e9ada19eda04ffb
-71.0987745,42.3703739,26,Tremont St,,,,,,,8e7df6781b417f17
-71.0988811,42.3702575,24,Tremont St,,,,,,,10fdc590bf3d631a
-71.099206,42.3701358,25,Tremont St,,,,,,,a47eec92acdbf2a3
-71.099195,42.3701518,27,Tremont St,,,,,,,f9a912c1e850bdb1
-71.0989468,42.3701377,22,Tremont St,,,,,,,32264491c80e2af2
-71.0990789,42.3699395,20,Tremont St,,,,,,,3323711ed80670c5
-71.0988455,42.3698292,18-1/2,Tremont St,,,,,,,993fc37babf5ce5b
-71.0990775,42.3698172,18,Tremont St,,,,,,,3b8074f0b9abc147
-71.0991434,42.3697394,16,Tremont St,,,,,,,517f11300e6e5a47
-71.0992551,42.3696989,14,Tremont St,,,,,,,21227a71c3b14f13
-71.0993007,42.3696002,12,Tremont St,,,,,,,febd4ce0159cb67d
-71.0996585,42.3695157,13,Tremont St,,,,,,,00af1639fab6e81b
-71.0995873,42.3695812,15,Tremont St,,,,,,,285633491df4046d
-71.0995282,42.3696707,15-A,Tremont St,,,,,,,d99932d73118705b
-71.0999407,42.3695543,11,Tremont St,,,,,,,1f890853031554f8
-71.0994318,42.3693597,8,Tremont St,,,,,,,13b25000188f1b93
-71.0997251,42.3693996,9,Tremont St,,,,,,,0e8ca98208229aa8
-71.0995667,42.3692657,6,Tremont St,,,,,,,ce26761c48d307f8
-71.0997213,42.368945,303,Broadway,,,,,,,ac55bd2b899aec06
-71.0997,42.3689368,301,Broadway,,,,,,,2c2e2e3544532355
-71.0995405,42.3688669,299,Broadway,,,,,,,e2d43aa5abfc6f91
-71.0994289,42.3688284,297,Broadway,,,,,,,7351c9b6762dd691
-71.0987719,42.3685622,291,Broadway,,,,,,,6ec769c7b74ef132
-71.0987523,42.3685544,289,Broadway,,,,,,,ec23f6db86a3dcbd
-71.0985626,42.3684688,287,Broadway,,,,,,,a6a6f6832fd78941
-71.0991133,42.3687069,295,Broadway,,,,,,,858ca343078695d7
-71.0990959,42.3687,293,Broadway,,,,,,,898c64d2cb526aae
-71.0989822,42.3684039,312,Broadway,,,,,,,fdd9b30f423fbcf8
-71.0988962,42.3683658,310,Broadway,,,,,,,f6c953744f4bde6e
-71.0981286,42.3685218,55,Elm St,,,,,,,f9cf916dac7764a2
-71.0981218,42.3685313,57,Elm St,,,,,,,486df7fe5f4cb68f
-71.0986199,42.3682418,302,Broadway,,,,,,,a045cf3149975953
-71.0986293,42.3682452,304,Broadway,,,,,,,c123a2e8ff361736
-71.0983386,42.3681565,290,Broadway,,,,,,,b7683d721b449788
-71.0985154,42.3678304,23,Elm St,,,,,,,dcc5ad809b8f40dc
-71.0982835,42.3678683,28,Elm St,,,,,,,919e1ce41483e4eb
-71.0982514,42.3679458,32,Elm St,,,,,,,34e468cefeb3bd19
-71.0980946,42.3679843,286,Broadway,,,,,,,10c218d40d47c90f
-71.0974165,42.3680494,277,Broadway,,,,,,,0d92500eec768c43
-71.0978641,42.3679606,284,Broadway,,,,,,,9d29920532149cc0
-71.0975611,42.3678479,274,Broadway,,,,,,,5bd67d870ddef666
-71.097591,42.3678594,276,Broadway,,,,,,,bbb729f41a2cf665
-71.0976677,42.367889,278,Broadway,,,,,,,065266b9bd99b39e
-71.0976972,42.3679003,280,Broadway,,,,,,,50f2a0c2e67ec358
-71.0975939,42.3676824,179,Columbia St,,,,,,,091cee07659db25e
-71.0976422,42.3676078,177,Columbia St,,,,,,,18da27af746e8300
-71.0976458,42.3676009,175,Columbia St,,,,,,,d70ef5e3f1088a36
-71.0973936,42.3675674,180,Columbia St,,,,,,,495e018580b2c9ac
-71.0973981,42.3675603,178,Columbia St,,,,,,,65094097618e04d8
-71.0973945,42.3676365,182,Columbia St,,,,,,,07265690ffcd3e65
-71.0972457,42.3676936,270,Broadway,,,,,,,565400a15fbab788
-71.0971208,42.3676463,268,Broadway,,,,,,,f14ee2d6d5c282d8
-71.0973302,42.3677466,270-A,Broadway,,,,,,,896b8478ff00e5e0
-71.0969472,42.3678236,269,Broadway,,,,,,,04464b528cc81cc0
-71.0966628,42.367963,1,Linwood Ct,,,,,,,ec47cbcd8adccd97
-71.0965431,42.3679144,3,Linwood Ct,,,,,,,d6e5de4c366e6c02
-71.0965315,42.3679096,4,Linwood Ct,,,,,,,b37f2e9eae55a56a
-71.0964253,42.3678665,5,Linwood Ct,,,,,,,edf47f8912a76fe6
-71.0966512,42.3679582,2,Linwood Ct,,,,,,,9f66c4215ce9584c
-71.0964132,42.3678615,6,Linwood Ct,,,,,,,c7bdcbfde78edbd8
-71.0961797,42.3677617,257-A,Broadway,,,,,,,006b505a7a980f56
-71.0961961,42.3677684,257,Broadway,,,,,,,7fda57bbb86ea5ae
-71.0960235,42.3676914,253-1/2,Broadway,,,,,,,95fae9bb91d1b8f4
-71.0958883,42.3680229,36,Market St,,,,,,,08cdb4b90ba6e953
-71.0960184,42.3674616,253,Broadway,,,,,,,77893c50d2c18b7f
-71.0959667,42.3674414,251,Broadway,,,,,,,da159fed43c81652
-71.0962378,42.3675428,255,Broadway,,,,,,,b0872e9043be418d
-71.0963934,42.3676051,259,Broadway,,,,,,,07142683c645e003
-71.0963452,42.3672946,23,Boardman St,,,,,,,29e6dcbaae8d90e0
-71.0959063,42.367161,248,Broadway,,,,,,,52169d892331caf2
-71.0961024,42.3672527,250,Broadway,,,,,,,6c4412fba3187064
-71.0951974,42.3673962,252,Windsor St,,,,,,,6a55d0fa9b19bd23
-71.0946765,42.3669339,227,Broadway,,,,,,,e0d5b01bc276aae8
-71.094818,42.3669889,229,Broadway,,,,,,,d3243826b7cff828
-71.0950857,42.3670937,237-1/2,Broadway,,,,,,,e286dea926c694e5
-71.0948747,42.36701,231,Broadway,,,,,,,aae7296d5e47aa0f
-71.0948875,42.3670151,231-1/2,Broadway,,,,,,,0ad4393652157343
-71.095074,42.3670891,237,Broadway,,,,,,,4bd72755a4e5d971
-71.0948997,42.3670199,233,Broadway,,,,,,,96e22477416afbd4
-71.0949149,42.367026,233-1/2,Broadway,,,,,,,8a56525eca7034b3
-71.0950629,42.3670846,235-1/2,Broadway,,,,,,,301f8d61a82b7499
-71.0950514,42.3670801,235,Broadway,,,,,,,3b2adbbb95749173
-71.0944834,42.3671221,14,Market St,,,,,,,e90c27dfebf416e7
-71.0944878,42.3671252,14-1/2,Market St,,,,,,,b090690cbc9a0606
-71.0954291,42.3667519,226,Windsor St,,,,,,,ed0b7d957803edc1
-71.0955041,42.3665563,216,Windsor St,,,,,,,a052d5e82a99a5b1
-71.0948832,42.3667576,236,Broadway,,,,,,,9c042481de164954
-71.0946347,42.3666858,234,Broadway,,,,,,,0c62a462e8e674d0
-71.094596,42.3666606,232,Broadway,,,,,,,a7fcd7a5431b3ed5
-71.0944651,42.3665586,151,Clark St,,,,,,,209df6047c417feb
-71.0942953,42.3667863,223,Broadway,,,,,,,0d5d36212c464da0
-71.0945295,42.3664162,143,Clark St,,,,,,,1485777712615203
-71.0945386,42.3664031,141,Clark St,,,,,,,20b4c2a374b2eaf2
-71.0942946,42.3664135,228,Broadway,,,,,,,419ffa57c1cb96d7
-71.0939103,42.3663968,220,Broadway,,,,,,,3c85d0509c4def59
-71.0939738,42.3664312,222-B,Broadway,,,,,,,db15b1d07c154924
-71.0938305,42.3663237,218,Broadway,,,,,,,a09c40c80eed69e7
-71.0934111,42.3666315,207,Broadway,,,,,,,2845b27687896483
-71.0932183,42.3661133,210,Broadway,,,,,,,d6350f2c8b382382
-71.0928476,42.3659909,200,Broadway,,,,,,,0e5450f8cb14d4b7
-71.0930108,42.3662965,205,Broadway,,,,,,,11bf35122c71bf7e
-71.0925825,42.3658783,198,Broadway,,,,,,,8a3b5ee1606fa87f
-71.0900645,42.3652324,1,Hampshire St,,,,,,,f03e1dc61c02f757
-71.082442,42.3722089,101,Gore St,,,,,,,f018f9e4ef56f83d
-71.0827264,42.3722666,109,Gore St,,,,,,,460b963b32413ce1
-71.0820738,42.3722975,2,Cresto Ter,,,,,,,28e9a5984cc6f7e7
-71.0820861,42.3722263,1,Cresto Ter,,,,,,,053524a0e9887764
-71.082261,42.3724788,82,Winter St,,,,,,,a13375f6cf8d994c
-71.0830102,42.3727248,5,Fifth St,,,,,,,73b69a7dc55a0471
-71.0830164,42.3727248,7,Fifth St,,,,,,,20f007c6408a313c
-71.0821622,42.3729599,85-1/2,Winter St,,,,,,,fff65185ba450f03
-71.0813029,42.3725459,64,Winter St,,,,,,,8c169b028d3aa38f
-71.0769524,42.3711367,1,Cambridge St,,,,,,,e80cbb0c31fc2029
-71.1000391,42.3690719,305,Broadway,,,,,,,efb56062c80282ee
-71.1000344,42.36907,307,Broadway,,,,,,,625478381b30f2c3
-71.0996251,42.3692042,4,Tremont St,,,,,,,2afe43cef5e839a2
-71.0996296,42.3691979,2,Tremont St,,,,,,,fb0f0dfb50d8d9fb
-71.0998023,42.3692657,5,Tremont St,,,,,,,8e472d7d1b34b470
-71.0998082,42.3692575,3,Tremont St,,,,,,,65e3e396904d832a
-71.1003624,42.3692515,311,Broadway,,,,,,,b3a4183f5a1f9453
-71.1015079,42.3696426,323,Broadway,,,,,,,d14b5243a815f2cd
-71.1011467,42.3696455,321,Broadway,,,,,,,00b2cb4a106f3abd
-71.1018449,42.3697754,329,Broadway,,,,,,,faa1a1c62906bd22
-71.1021045,42.3699138,331,Broadway,,,,,,,1801c480fd5ba57f
-71.0816105,42.3690365,78,Spring St,,,,,,,f80dcdf1d191deac
-71.0818682,42.3690116,98,Sciarappa St,,,,,,,d2ac45218a9400e0
-71.0818877,42.3689369,100,Sciarappa St,,,,,,,ecbc523e7ad1a8cc
-71.0818953,42.3689066,102,Sciarappa St,,,,,,,144a83a73520ecbe
-71.0827801,42.3691747,100,Spring St,,,,,,,0829e92f1ab7fb89
-71.0826684,42.3691592,98,Spring St,,,,,,,5e06baa55552ffe3
-71.0829121,42.3692149,104,Spring St,,,,,,,a065e30662c30b5c
-71.0828954,42.3692127,102,Spring St,,,,,,,599c641466cf47b0
-71.0828511,42.3693823,101,Spring St,,,,,,,2b05eb8ad5006079
-71.0830496,42.3693931,105,Spring St,,,,,,,2a693f1f2bfed4fd
-71.082752,42.3693596,99,Spring St,,,,,,,ed0781aa1ca83776
-71.0834454,42.3692736,114,Spring St,,,,,,,83156a65392e089c
-71.0840213,42.3693647,124,Spring St,,,,,,,7704de7f3da70a9b
-71.0840081,42.3693631,122-A,Spring St,,,,,,,ff972587bfa9e8ef
-71.0838597,42.3693449,122,Spring St,,,,,,,4ace6db0d31623ac
-71.0838466,42.3693431,120,Spring St,,,,,,,0f87f5b138b35375
-71.0837868,42.3693347,118,Spring St,,,,,,,8108ed043bb41838
-71.0839735,42.3695735,123-B,Spring St,,,,,,,3622c96485ed80ec
-71.0839765,42.3695599,123-A,Spring St,,,,,,,03046d0b25b105de
-71.0843796,42.3694133,134,Spring St,,,,,,,0adb437373892b23
-71.0844005,42.369416,136,Spring St,,,,,,,1810078e7594286f
-71.0842884,42.3694016,132,Spring St,,,,,,,d17cc209fcc5b293
-71.0842741,42.3693998,130,Spring St,,,,,,,5560adea4efbfec2
-71.084178,42.3693875,128,Spring St,,,,,,,6dbaa25ca64a120e
-71.0841641,42.3693857,126,Spring St,,,,,,,05dfb2edff596a44
-71.084482,42.3693951,138,Spring St,,,,,,,8b614a04cce6f75a
-71.0844708,42.3691918,4,Spring Pl,,,,,,,ac5c2d2d435896b5
-71.0844054,42.3691835,3,Spring Pl,,,,,,,d83e31e4bd70d25a
-71.084289,42.36917,2,Spring Pl,,,,,,,843d67f466a96a0f
-71.0842065,42.3691595,1,Spring Pl,,,,,,,450a0f546e250e92
-71.0845626,42.3694053,138-1/2,Spring St,,,,,,,d61ecd6d46c3ccbf
-71.0846104,42.3694009,140-A,Spring St,,,,,,,3677cb78fafe306f
-71.0846245,42.3693371,140-B,Spring St,,,,,,,eb28f7a108aedf43
-71.0846404,42.3692657,140-C,Spring St,,,,,,,7ed848345c97cbf7
-71.0847166,42.369445,144,Spring St,,,,,,,e5c94b14aa789022
-71.084898,42.3692942,146-A,Spring St,,,,,,,0512794f8dc12b60
-71.0848897,42.3692932,146-B,Spring St,,,,,,,d417ba14589e68f2
-71.0848093,42.3692654,144-1/2,Spring St,,,,,,,914b1bddba98604b
-71.0848865,42.3691309,335,Hurley St,,,,,,,6fb2d705439f61cb
-71.0848729,42.3691857,337,Hurley St,,,,,,,8e69758f30aa156b
-71.085508,42.3693212,73,Sixth St,,,,,,,1a281df350c85af6
-71.0851469,42.369709,66,Sixth St,,,,,,,d8cd6e30fe79b76e
-71.0851448,42.3697185,64,Sixth St,,,,,,,447960b170ade2da
-71.0848281,42.3696801,141,Spring St,,,,,,,9fe76210988904f6
-71.0846074,42.3697198,137-A,Spring St,,,,,,,08723e454b7d1792
-71.0847547,42.3698181,139,Spring St,,,,,,,43f16e4035196bff
-71.0853538,42.3697816,63,Sixth St,,,,,,,97c1eb94fe25c9b4
-71.0853581,42.3698546,61,Sixth St,,,,,,,6ccb6981bcde3e0e
-71.0851069,42.3698802,58,Sixth St,,,,,,,4cac2ffa777373f4
-71.0845533,42.3701054,140,Thorndike St,,,,,,,2502c59344040c33
-71.0845556,42.3700976,142,Thorndike St,,,,,,,4460d2114edbae06
-71.0848009,42.3701235,146,Thorndike St,,,,,,,6ef1fec0c8381cb9
-71.0847229,42.370079,144,Thorndike St,,,,,,,f954f900301e824d
-71.0841939,42.3702426,131,Thorndike St,,,,,,,81d6b9ad4e59db89
-71.0842747,42.3702577,133,Thorndike St,,,,,,,df4212d28970cc70
-71.0842926,42.37026,135,Thorndike St,,,,,,,f2fbc68e38c90698
-71.0844217,42.3702769,139,Thorndike St,,,,,,,5c2ba270b54a3d16
-71.0845624,42.3702953,141,Thorndike St,,,,,,,02ee411655ebebf2
-71.0845757,42.3702969,143,Thorndike St,,,,,,,758ce4492cfa97d3
-71.0837801,42.3702668,123,Thorndike St,,,,,,,d49033ca399618e3
-71.0840217,42.3700481,130,Thorndike St,,,,,,,1be715573aa4e1f7
-71.0840101,42.3700467,128,Thorndike St,,,,,,,2f8cd75cb549a418
-71.0838618,42.3700393,126,Thorndike St,,,,,,,b2c9f3e2acd10ee8
-71.0837925,42.3699986,124,Thorndike St,,,,,,,582d5a357aa3308c
-71.0839294,42.369883,126-1/2,Thorndike St,,,,,,,02d4d53087686a98
-71.0831629,42.3701158,117-A,Thorndike St,,,,,,,c6e552e599e611b5
-71.0833163,42.3701318,117-B,Thorndike St,,,,,,,5a2e0e2301791043
-71.0832814,42.3701877,96,Fifth St,,,,,,,d779119d8a7890e3
-71.0798688,42.368487,17,Lopez Ave,,,,,,,87ff2cea4f85a3b2
-71.0802458,42.3683241,79,Hurley St,,,,,,,8ff45f23440210a1
-71.0793644,42.3684226,91,Second St,,,,,,,9bf41be33e34b1cc
-71.0793086,42.3684836,89,Second St,,,,,,,1aee1cc284b386cd
-71.0796731,42.3685754,14,Lopez Ave,,,,,,,999f97ca2c09b1fe
-71.0796704,42.3685877,12,Lopez Ave,,,,,,,ecde8f29374dd335
-71.0798567,42.3685421,23,Lopez Ave,,,,,,,c91ea3ed051c5656
-71.0798952,42.368568,13,Lopez Ave,,,,,,,43383c2dbff0acb9
-71.0800309,42.3686717,44-1/2,Spring St,,,,,,,37acd2d62c722d4f
-71.0798596,42.3687382,9,Lopez Ave,,,,,,,b2d4520a65913c91
-71.0792889,42.368728,30,Spring St,,,,,,,5b28a7482baff3fc
-71.0795326,42.3687597,38,Spring St,,,,,,,82559bdbbb8dd258
-71.0793603,42.3687373,32,Spring St,,,,,,,6fbeef47146bbcf7
-71.0794351,42.3687467,34,Spring St,,,,,,,65b75131fa30e788
-71.0794501,42.3687488,36,Spring St,,,,,,,17e92b8f5d64a2a7
-71.1047595,42.3653666,17,Central Sq,,,,,,,7374c2b9dd2c0a2c
-71.103484,42.3654555,625,Massachusetts Ave,,,,,,,d195166265098b2e
-71.1032193,42.3652979,619,Massachusetts Ave,,,,,,,ca61f5bf62d78a20
-71.1031069,42.36523,617,Massachusetts Ave,,,,,,,75ccc3f9e6d94c63
-71.1034578,42.365058,622,Massachusetts Ave,,,,,,,7dae5fcbe7dfb1ea
-71.1034016,42.365024,620,Massachusetts Ave,,,,,,,6b6132e4d4dd18cb
-71.1033483,42.364992,616,Massachusetts Ave,,,,,,,1ae704b7d18f6a14
-71.1033071,42.3649674,614,Massachusetts Ave,,,,,,,30544c33173bfff7
-71.103228,42.3649204,600,Massachusetts Ave,,,,,,,7c21540345e1a728
-71.1031391,42.364868,598,Massachusetts Ave,,,,,,,13e1d12c3b6d693f
-71.1030654,42.3648233,596,Massachusetts Ave,,,,,,,56433d1d37d132d4
-71.1029911,42.3647788,576,Massachusetts Ave,,,,,,,45ae28c426477a3f
-71.1026682,42.3649669,579,Massachusetts Ave,,,,,,,c35123867cfb1820
-71.102735,42.3650068,581,Massachusetts Ave,,,,,,,dbe61b7e90f4573c
-71.1029751,42.3651501,605,Massachusetts Ave,,,,,,,f9039ad864d66a07
-71.1028896,42.3650991,599,Massachusetts Ave,,,,,,,c0c2ee48bae5be4f
-71.1027962,42.3650433,589,Massachusetts Ave,,,,,,,a8a70dffcc40bb8a
-71.1027813,42.3650344,585,Massachusetts Ave,,,,,,,e06b0426c08df687
-71.1017718,42.3644316,515,Massachusetts Ave,,,,,,,75db546fff961636
-71.1012926,42.3641451,485,Massachusetts Ave,,,,,,,3b1c7d53cb466f0d
-71.1014503,42.3642411,499,Massachusetts Ave,,,,,,,7cd9654557af2b07
-71.1014064,42.3642144,495,Massachusetts Ave,,,,,,,91f38d28198ecc7e
-71.1013561,42.3641838,493,Massachusetts Ave,,,,,,,b9e9819576f9424b
-71.1004816,42.3636642,425,Massachusetts Ave,,,,,,,09b1d8889e6724d7
-71.1007163,42.3638019,445,Massachusetts Ave,,,,,,,9f362043327e4575
-71.1005429,42.363699,435,Massachusetts Ave,,,,,,,ddf9077fa2e812c7
-71.1008925,42.3639128,463,Massachusetts Ave,,,,,,,a4d3f788681b00d7
-71.1010695,42.3636361,460,Massachusetts Ave,,,,,,,8e4aefd86c743a7a
-71.1010999,42.3634755,450,Massachusetts Ave,,,,,,,875a485bea816110
-71.100151,42.3635789,413,Massachusetts Ave,,,,,,,6da2f4fcf8b004cf
-71.0999477,42.3635632,401,Massachusetts Ave,,,,,,,7f69e2be99d99f35
-71.1004972,42.3633082,410,Massachusetts Ave,,,,,,,f8c5f97760135563
-71.1000636,42.3630481,378,Massachusetts Ave,,,,,,,ea93eb21ded2d705
-71.1025006,42.3638415,197,Green St,,,,,,,e8511ad238a16dd0
-71.1024509,42.3638009,195,Green St,,,,,,,522470df67d41f50
-71.1027094,42.363965,211,Green St,,,,,,,ebc7a65e65c23733
-71.1029404,42.3640958,223,Green St,,,,,,,529d9593da54f4ac
-71.1040308,42.3644555,270,Green St,,,,,,,c8a132150649c251
-71.1044267,42.3650196,4,Central Sq,,,,,,,8c0b4dbb37cfddb6
-71.1043703,42.3650832,3,Central Sq,,,,,,,e9ba40ec29e54126
-71.1049179,42.3645935,10,Magazine St,,,,,,,818f5946a2ae7d9f
-71.1047439,42.3647283,10-C,Magazine St,,,,,,,41ade70d2745b65e
-71.1046499,42.3648134,10-D,Magazine St,,,,,,,8a2c6f0d01fe275c
-71.1051624,42.3643373,14,Magazine St,,,,,,,ebb209d47f197da1
-71.1048469,42.3642131,254,Franklin St,,,,,,,8994adc9acce547e
-71.1061497,42.364372,199,Auburn St,,,,,,,d71292e9507c36cd
-71.1061853,42.3643902,199-B,Auburn St,,,,,,,e0d4c5dba44a045d
-71.1061086,42.3643388,197,Auburn St,,,,,,,81c1edb5b7ddaa9e
-71.106095,42.3643351,197-B,Auburn St,,,,,,,619687ac69e9db44
-71.10604,42.3643059,195-B,Auburn St,,,,,,,86e1ce6a0b851d84
-71.1060635,42.3643056,195,Auburn St,,,,,,,f1469094639687f3
-71.1059548,42.3642548,193-B,Auburn St,,,,,,,b18fc4abe03fb96f
-71.1059722,42.3642667,193,Auburn St,,,,,,,41c9e23f7fbd1eac
-71.1061919,42.364182,196,Auburn St,,,,,,,059db4284e66be21
-71.1061104,42.3641309,194,Auburn St,,,,,,,59a7c1eaa5a4f264
-71.1061057,42.3641281,192,Auburn St,,,,,,,bb0f23637a65e8c8
-71.106442,42.3641988,200-A,Auburn St,,,,,,,0e51a170caa93b4c
-71.1063491,42.3642209,202,Auburn St,,,,,,,bccd1889f03b2a7b
-71.1063447,42.3642249,200,Auburn St,,,,,,,68cb2a0dfde17b9f
-71.1066064,42.3642474,206,Auburn St,,,,,,,2cf733b1145547c3
-71.1064337,42.3643268,204,Auburn St,,,,,,,c7182381ab340fd6
-71.1063266,42.3645356,203-B,Auburn St,,,,,,,39156c0ffc3c7034
-71.1063504,42.3645139,203,Auburn St,,,,,,,5cc6307731502ed6
-71.1061597,42.3648844,25,River St,,,,,,,92775dd6e2312d07
-71.1068883,42.3645823,55,River St,,,,,,,48df151abdefc7be
-71.1071182,42.3645077,63,River St,,,,,,,bca492c72ce72a7b
-71.1070931,42.3645162,61,River St,,,,,,,3e4c22b3ccd392fc
-71.1073819,42.3644191,73,River St,,,,,,,d29b25ae2960bae3
-71.1073887,42.3644188,75,River St,,,,,,,b3345b71d756b160
-71.1074293,42.3644056,77,River St,,,,,,,58b9b953b8a71d86
-71.1072795,42.3644774,67,River St,,,,,,,abd12cbd15912de2
-71.1073027,42.364459,69,River St,,,,,,,85585ede22acb3ba
-71.1071594,42.3642122,47,William St,,,,,,,668fe37f3a662592
-71.1071321,42.3641958,45,William St,,,,,,,b9f8d03acba3770a
-71.1080351,42.3640163,102,River St,,,,,,,59d8b9a90bcab17c
-71.1077788,42.364289,91,River St,,,,,,,76ee9f2db9487c38
-71.1079379,42.364381,37,Pleasant St,,,,,,,7a5209b4f219976e
-71.1079701,42.3643544,39,Pleasant St,,,,,,,68b43b2090bd7d5a
-71.1079027,42.3644517,35,Pleasant St,,,,,,,eea3cfd69b83c977
-71.1078327,42.3645117,33,Pleasant St,,,,,,,2d666eb3eec87dc0
-71.1077139,42.3646082,29,Pleasant St,,,,,,,52f9d1ffd131bdfc
-71.1082461,42.3641531,103-C,River St,,,,,,,f70719e468c3da65
-71.1082842,42.3642124,103-B,River St,,,,,,,0704e1066a9f73a3
-71.1083101,42.364238,103-A,River St,,,,,,,ad0695bc1a5380ae
-71.1079597,42.3639505,51,Cottage St,,,,,,,628fc4c92efa5bf5
-71.1078628,42.363885,49,Cottage St,,,,,,,5e84aca2d0783d68
-71.1077676,42.3638117,47,Cottage St,,,,,,,667d34cfbf178f11
-71.1074037,42.364178,50,William St,,,,,,,3c7376b68daa84b4
-71.1073045,42.3640929,46,William St,,,,,,,7ba0c0b38e975f0f
-71.1075589,42.3641209,80,River St,,,,,,,4bf743281ce5f6cf
-71.1075279,42.3641695,84,River St,,,,,,,aaf91f4f3a90961b
-71.1079231,42.3640738,100,River St,,,,,,,16921a4773d8256e
-71.1078828,42.3640897,98,River St,,,,,,,a7f1e140534c6f4e
-71.1078321,42.3641068,94,River St,,,,,,,b6fb81b6f279f300
-71.107784,42.3641234,92,River St,,,,,,,f1779f354444c677
-71.1077583,42.3641322,90,River St,,,,,,,d6ed4b58aa9edaae
-71.1084432,42.3641122,113,River St,,,,,,,6246f11c52f45f62
-71.1085101,42.364079,115,River St,,,,,,,7e255f77ea050cf1
-71.1086633,42.3640075,123,River St,,,,,,,1af3dfbb81c57672
